 49.224135   8.166046 21  5 2015
 49.058330   8.087261 15  7 2011
 49.192742   8.251856 14  7 2015
 49.076035   8.190246  2  1 2018
 49.208110   8.213580 27  2 2011
 49.090169   8.216186 30  5 2013
 49.193219   7.190713  3  7 2022
 49.056227   8.270045  9  7 2011
 48.952885   8.143122  2 10 2018
 49.264223   7.306372  6  3 2025
 49.036494   7.996163  1  3 2016
 49.206096   7.428917 14  7 2014
 49.245946   7.267699 29  4 2022
 49.025919   8.286909 19  7 2020
 49.191414   8.278494 14  7 2014
 49.112838   8.326527  6  3 2014
 49.206096   7.428917 14  7 2015
 49.200442   8.230977 17  4 2018
 49.213840   8.227520 10  6 2012
 49.258915   8.189333 25  5 2020
 49.215694   8.185660 29  5 2019
 49.265720   8.198898 31  7 2021
 49.206605   8.209909 15  7 2012
 49.084496   8.026695 18  2 2023
 49.223328   8.151475 25  3 2018
 49.227972   7.272476 17  7 2024
 49.189973   8.228580 28  4 2011
 49.214517   8.226419 24  7 2014
 49.277226   8.448042 18  6 2012
 49.099251   8.112033 14  7 2015
 49.291525   8.434226 19  6 2020
 49.218174   8.150327 29  4 2015
 49.040349   8.021933 22  5 2016
 49.213840   8.227520 10  4 2011
 49.192615   8.249899 15  7 2012
 49.123530   8.137549 15  7 2013
 49.115861   8.359814 14  2 2015
 49.049516   8.062071 19  2 2021
 49.189917   8.228562 14  7 2015
 49.200454   8.231016 14  7 2014
 49.099976   8.113425 14  7 2015
 49.237018   7.264412  8  3 2024
 49.026796   8.179772 28  5 2013
 49.222535   8.164135 15  7 2011
 49.285841   8.227807 28  3 2022
 49.075433   8.193462 13  4 2013
 49.214223   8.232356 28  4 2018
 49.128897   8.343197 15  7 2013
 49.291382   8.425398 30  6 2018
 49.189917   8.228562 15  7 2012
 49.028385   8.283063 15  7 2011
 49.220565   8.164966 21  5 2015
 49.264191   7.307830 12 11 2023
 49.290761   8.447409 27  7 2018
 49.206615   8.209876  7  3 2023
 49.292716   8.267043 14  7 2014
 49.053670   8.271005 27  5 2018
 49.229789   7.271273 17  7 2024
 49.264854   8.383248  2  4 2020
 49.273865   8.430042  6  8 2017
 49.207320   8.210441 15  2 2024
 49.279563   8.158389 25  8 2021
 49.192668   8.258191 16  8 2024
 49.027191   8.289404 13  4 2013
 49.206522   8.207602 16  2 2014
 49.208883   8.274506 11  6 2017
 49.214563   8.226067 16  2 2013
 49.236309   8.176474 16  3 2023
 49.213840   8.227520 27  2 2011
 49.218174   8.150327  3  7 2015
 49.288082   8.443946  3  9 2021
 49.192172   8.250932 14  7 2014
 49.236581   8.363241 25  2 2014
 49.246376   7.270597 17 12 2023
 49.218075   8.150301 19  3 2019
 49.256652   8.111482  4  4 2023
 49.042661   8.048777 27  1 2015
 49.117846   8.316880 14  2 2016
 49.043601   8.040032 30  8 2011
 49.290134   8.424093 24  6 2022
 49.256971   7.247756 30  6 2021
 49.135480   8.351669 30 12 2012
